source_id,source_label,source_section,evaluation_scope,row_uid,model_year,eval_year,year,years_included,scaler_year_used,threshold_used,threshold_source,threshold_reason,n_val_threshold_samples,n_test_samples,accuracy,precision,recall,f1_score,roc_auc,pr_auc
year_model_cumulative,Year model on cumulative years,14,year_model_on_2017_to_current_year,year_model_cumulative:2021:None,2021,,2021,2017-2021,,0.9175288391514824,computed_pr_f1_eval_year,max F1 on eval-year 2021 validation PR curve,1271639,6403908,0.9754462431377839,0.38150548674837964,0.31673123320825947,0.34611386035680125,0.8035970796408246,0.29230897844397186
year_model_cumulative,Year model on cumulative years,14,year_model_on_2017_to_current_year,year_model_cumulative:2022:None,2022,,2022,2017-2022,,0.9035039502051037,computed_pr_f1_eval_year,max F1 on eval-year 2022 validation PR curve,1272609,7686360,0.9582758288708829,0.25583424352452266,0.45394706211006614,0.3272422147869227,0.8388469586299019,0.3091740530640667
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2017:2018,2017,2018.0,2017,,2018.0,0.8921930405021389,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270825,1281398,0.9680903201035119,0.2882948731335491,0.2883651302047069,0.2883299973892612,0.8695457497263367,0.24749723438470383
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2018:2019,2018,2019.0,2018,,2019.0,0.9076331059175075,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271706,1281008,0.9703007319236101,0.29738037024100594,0.32197557009416483,0.3091896210484266,0.8432810760045508,0.25147445289480386
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2019:2020,2019,2020.0,2019,,2020.0,0.9022646063011852,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271570,1281489,0.9759084939472754,0.5095052887935735,0.4464581475347178,0.4759026940771046,0.8785990967959332,0.43173662289497006
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2020:2021,2020,2021.0,2020,,2021.0,0.9460952365387653,computed_pr_f1_eval_year,max F1 on eval-year 2020 validation PR curve,1271629,1281313,0.9798433325815004,0.4133659264169705,0.46093786093786093,0.4358576702125336,0.8958678637571806,0.39103221272213917
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2021:2022,2021,2022.0,2021,,2022.0,0.9175288391514824,computed_pr_f1_eval_year,max F1 on eval-year 2021 validation PR curve,1271639,1282452,0.969949752505357,0.5467356491746735,0.27441572894769384,0.3654207146385641,0.8723692121082871,0.35289564786648686
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2017:2017,2017,2017.0,2017,,2017.0,0.8921930405021389,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270825,1278700,0.9714499100649097,0.24740313897945257,0.2815236616194297,0.26336286042898366,0.8646274449229494,0.20372991499322113
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2018:2017,2018,2017.0,2017,,2017.0,0.9138744771729762,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270825,1278700,0.9508328771408462,0.13955135773317592,0.33143522712566326,0.19640574671506722,0.8529929202978763,0.1095215440128234
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2018:2018,2018,2018.0,2018,,2018.0,0.9076331059175075,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271706,1281398,0.9774160721337165,0.4955052891248902,0.41258181311795017,0.4502574039246975,0.9101500739163413,0.44453840372701114
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2019:2017,2019,2017.0,2017,,2017.0,0.9512827840382192,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270825,1278700,0.9536427621803394,0.1299060821063856,0.2732841551270437,0.17610185275272075,0.8043475301135444,0.0937115028652487
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2019:2018,2019,2018.0,2018,,2018.0,0.9864033366083163,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271706,1281398,0.977131226988024,0.48124191461837,0.2590168500208885,0.3367734926670288,0.8198087719126125,0.295758079528445
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2019:2019,2019,2019.0,2019,,2019.0,0.9022646063011852,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271570,1281008,0.9794872475425602,0.5036083818798366,0.43807434859887306,0.4685610274041865,0.896261910640864,0.4250235073547337
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2020:2017,2020,2017.0,2017,,2017.0,0.9477489170655341,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270825,1278700,0.9416352545554079,0.10271497405485545,0.2869160088003106,0.1512742656340623,0.7848781777259658,0.07542316136994284
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2020:2018,2020,2018.0,2018,,2018.0,0.996091730076739,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271706,1281398,0.9768354562750995,0.46027669621406675,0.19342709928979251,0.2723863218531683,0.755011911633798,0.22168939597790294
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2020:2019,2020,2019.0,2019,,2019.0,0.9483905447157894,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271570,1281008,0.9806425877121766,0.5412862446072038,0.4080474983927693,0.46531685965025765,0.8782691660805411,0.4107242338526711
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2020:2020,2020,2020.0,2020,,2020.0,0.9460952365387653,computed_pr_f1_eval_year,max F1 on eval-year 2020 validation PR curve,1271629,1281489,0.9775799870307119,0.5543145966657156,0.433144349598675,0.4862951241752937,0.9059831129606128,0.4540797796860402
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2017,2021,2017.0,2017,,2017.0,0.8484108131044148,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270825,1278700,0.9541550011730664,0.11541550014106822,0.22941201846339676,0.15357070663316874,0.7586459623463581,0.07683500197059064
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2018,2021,2018.0,2018,,2018.0,0.8478863288247354,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271706,1281398,0.9574488176195062,0.14066460544274534,0.1758111683609525,0.1562862669245648,0.7184276000317233,0.10318798417510511
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2019,2021,2019.0,2019,,2019.0,0.9414429383445947,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271570,1281008,0.980765147446386,0.548423483912553,0.3861135272094694,0.453173546382601,0.8694046400066904,0.40517083815855365
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2020,2021,2020.0,2020,,2020.0,0.9057280561244779,computed_pr_f1_eval_year,max F1 on eval-year 2020 validation PR curve,1271629,1281489,0.9774699587745194,0.547152891944403,0.466428844438782,0.5035763411279229,0.9047658739015909,0.4738352059591902
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2021,2021,2021.0,2021,,2021.0,0.9175288391514824,computed_pr_f1_eval_year,max F1 on eval-year 2021 validation PR curve,1271639,1281313,0.9842755048922472,0.5456096520626409,0.41367521367521365,0.4705696867773807,0.9094777471030578,0.4404035704460516
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2017,2022,2017.0,2017,,2017.0,0.9335407208988816,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270825,1278700,0.9570485649487761,0.12206796370823708,0.22112937319356368,0.15730199159173905,0.7941233382868542,0.08402108532871709
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2018,2022,2018.0,2018,,2018.0,0.9306216346554292,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271706,1281398,0.970272311959282,0.2685180609774176,0.18917977997493385,0.22197259042911704,0.7200590462903202,0.15126474848843757
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2019,2022,2019.0,2019,,2019.0,0.9699832436456353,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271570,1281008,0.9788260494860298,0.4844754479551361,0.4018454789547328,0.4393087481395733,0.8695079829627725,0.38234397101748
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2020,2022,2020.0,2020,,2020.0,0.970421929533999,computed_pr_f1_eval_year,max F1 on eval-year 2020 validation PR curve,1271629,1281489,0.9791063364570434,0.6150360965894947,0.393457765320423,0.47990520774654727,0.9044481091626021,0.4516681877512535
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2021,2022,2021.0,2021,,2021.0,0.9642873875261763,computed_pr_f1_eval_year,max F1 on eval-year 2021 validation PR curve,1271639,1281313,0.9837549451226983,0.5256934125804854,0.3922845922845923,0.4492949175860518,0.9016748011878477,0.41069488190070375
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2022,2022,2022.0,2022,,2022.0,0.9035039502051037,computed_pr_f1_eval_year,max F1 on eval-year 2022 validation PR curve,1272609,1282452,0.9657819551920852,0.4597741378505763,0.48732533696055397,0.4731490041179931,0.9085811606917495,0.4549313081215681
