source_id,source_label,source_section,evaluation_scope,row_uid,model_year,eval_year,year,years_included,scaler_year_used,threshold_used,threshold_source,threshold_reason,n_val_threshold_samples,n_test_samples,accuracy,precision,recall,f1_score,roc_auc,pr_auc
year_model_cumulative,Year model on cumulative years,14,year_model_on_2017_to_current_year,year_model_cumulative:2021:None,2021,,2021,2017-2021,,0.9277533888816833,computed_pr_f1_eval_year,max F1 on eval-year 2021 validation PR curve,1271579,6404006,0.9721817874624102,0.3415217759701745,0.38346436916332416,0.36127982102009937,0.8374475427166509,0.3191638654769036
year_model_cumulative,Year model on cumulative years,14,year_model_on_2017_to_current_year,year_model_cumulative:2022:None,2022,,2022,2017-2022,,0.8954107165336609,computed_pr_f1_eval_year,max F1 on eval-year 2022 validation PR curve,1272595,7686437,0.9681179979748744,0.3392354601771077,0.44969270881832574,0.38673156571028167,0.8576943127897922,0.36465322678428763
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2017:2018,2017,2018.0,2017,,2018.0,0.8409802317619324,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270770,1281406,0.9625489501375832,0.24372140044695115,0.3189319036345913,0.27629991555072986,0.8630014508132179,0.22893693496925036
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2018:2019,2018,2019.0,2018,,2019.0,0.9162850379943848,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271674,1280996,0.9720069383510955,0.3081968548847063,0.28608705517528266,0.29673066739885073,0.8403380711890871,0.23729670331792985
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2019:2020,2019,2020.0,2019,,2020.0,0.9040795564651489,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271554,1281509,0.9769178367065702,0.5354770649370947,0.4365205758695375,0.4809615722056501,0.8781832201359951,0.4418473175203561
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2020:2021,2020,2021.0,2020,,2021.0,0.9201298952102661,computed_pr_f1_eval_year,max F1 on eval-year 2020 validation PR curve,1271574,1281346,0.9810808321874029,0.44076996761392145,0.4464310464310464,0.4435824458318032,0.904707524591132,0.394109850598564
year_model_next_year,Year model on next year,14,year_model_on_next_year,year_model_next_year:2021:2022,2021,2022.0,2021,,2022.0,0.9277533888816833,computed_pr_f1_eval_year,max F1 on eval-year 2021 validation PR curve,1271579,1282431,0.9700935177019271,0.5410748106060606,0.339136886360826,0.41694157709907415,0.8838076374349895,0.4007767939818101
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2017:2017,2017,2017.0,2017,,2017.0,0.8409802317619324,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270770,1278749,0.966909065031527,0.21846860102407156,0.32026228376687804,0.25974843867536695,0.8611741235965515,0.1986313841557127
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2018:2017,2018,2017.0,2017,,2017.0,0.8724324107170105,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270770,1278749,0.9626181525850656,0.17853505679592635,0.2949398214054614,0.22242826468865898,0.8602129844384094,0.14085162676206944
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2018:2018,2018,2018.0,2018,,2018.0,0.9162850379943848,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271674,1281406,0.9786203591991921,0.5314930753177766,0.39012672329759085,0.4499678766463219,0.91117816472467,0.44684467776501324
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2019:2017,2019,2017.0,2017,,2017.0,0.9303919076919556,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270770,1278749,0.9704414236101064,0.20077789150460593,0.21155256460031924,0.20602445069949166,0.8047750507799505,0.12641450482014122
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2019:2018,2019,2018.0,2018,,2018.0,0.964891254901886,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271674,1281406,0.9772585737853576,0.48906487648817326,0.32464141484472914,0.3902408403255843,0.8363611862406402,0.3435672627231356
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2019:2019,2019,2019.0,2019,,2019.0,0.9040795564651489,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271554,1280996,0.979037405269025,0.49137205387205385,0.4415157130431494,0.4651116467143398,0.8913296249750498,0.42731818613136774
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2020:2017,2020,2017.0,2017,,2017.0,0.882522702217102,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270770,1278749,0.9561634065793991,0.1407025290170277,0.2776843104266425,0.18676918613085738,0.7958468029078183,0.09969588035858473
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2020:2018,2020,2018.0,2018,,2018.0,0.9677906632423401,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271674,1281406,0.9775902407199591,0.5002240645305848,0.31088984821055565,0.3834592923394023,0.8269958341815724,0.3311524235386413
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2020:2019,2020,2019.0,2019,,2019.0,0.9275449514389038,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271554,1280996,0.9806291354539749,0.5379844238212936,0.4362591233974965,0.48181096771498977,0.8910639795151418,0.43153380038487377
