year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size
2017,0.8251652265337429,0.07639789094400273,0.7636716852841186,0.138900176319481,0.8295734082485422,0.0733327723127483,0.6925296971724946,0.13262204279758258,0.8413383084048285,0.18311551546897326,0,2787763,0
2018,0.8782257056949982,0.12248990086426709,0.799543386953415,0.2124348252901027,0.8710864576927735,0.12071152030480958,0.7674848151173942,0.20861211682355782,0.9060239216541142,0.4311226518008312,5575527,2793381,2793381
2019,0.8814300246245503,0.12241110023427962,0.7868878538538362,0.21186389254749946,0.8899197360080657,0.11509292111267921,0.7508497181947253,0.19959171303258863,0.9035415107137051,0.42666741614397774,11162289,2793350,2793350
2020,0.9137942174152637,0.14471539819411564,0.7388000192150647,0.24202348223882264,0.9121222988202023,0.12708817232742872,0.7146509249790833,0.21580007438961915,0.9047574472212262,0.46218944374680543,16748990,2793681,2793681
2021,0.9156482449531765,0.12401359021037568,0.748971096634604,0.2127931819586501,0.9087473133796642,0.11636102694944984,0.7369590466090996,0.20098744689202125,0.9007088855105129,0.4288796066351885,22336353,2793415,2793415
2022,0.8190981732138604,0.12825912679381382,0.845731956356847,0.22273888149584642,0.8179860835536836,0.11149198048531615,0.7624706972687129,0.19453775376077115,0.8753366740191735,0.33720466938659543,27923184,2796058,2796058
