year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size,replay_target_positive_rate,replay_actual_positive_rate,weight_policy,current_origin_weight,year_positive_rate,target_positive_rate,replay_multiplier_unclipped,replay_multiplier,replay_pool_positive_rate,current_class_weight_0,current_class_weight_1,replay_class_weight_0,replay_class_weight_1,replay_weight_fallback
2017,0.8111441304113495,0.07343875299596526,0.7943661971830986,0.1344478685705502,0.8156889130212391,0.06751993682729916,0.686673916680609,0.12295029788317588,0.8293018208671464,0.18669435135537543,0,1672658,0,0.1,,post_sampling_replay_class_weights_v1,,0.01846462226799368,0.1,,,,0.509405989171098,27.07881010199126,,,no_replay
2018,0.8902969197542333,0.13319126186853922,0.7880670628627198,0.2278701721807249,0.8856247749030018,0.13212648112254818,0.748197350193585,0.2245916321917516,0.9031649749478567,0.4226465256022355,5575527,1676028,1676028,0.1,0.061424988126690006,post_sampling_replay_class_weights_v1,,0.02054105759293129,0.1,,,0.01846462226799368,0.5104859206974264,24.34149253211105,0.5327224714858386,8.140009713453132,balanced
2019,0.8962305303254998,0.1363170103574925,0.7728265000397713,0.23175526593030885,0.8993310547566207,0.12430338891877353,0.7456438497612184,0.21308431898099195,0.9063783996337132,0.43361686179757186,11162289,1676010,1676010,0.1,0.1,post_sampling_replay_class_weights_v1,,0.020252918493400666,0.1,,,0.019503884911060806,0.5103357891417533,24.687799941668803,0.5555555555555556,5.0,balanced
2020,0.8896622610702043,0.11976070121489696,0.7752798193783926,0.20747229353363664,0.892682612258508,0.10756278421893564,0.7322208794273496,0.18757144217946276,0.9025965568006178,0.4566412376829014,16748990,1676208,1676208,0.1,0.10000011931693441,post_sampling_replay_class_weights_v1,,0.01862864467549361,0.1,,,0.019753728433774216,0.509491129211395,26.840385262045444,0.555555629207994,4.999994034160397,balanced
2021,0.9134906711872974,0.12505013189631312,0.7809552926789116,0.21558052458771612,0.9083501693563671,0.117171237484665,0.7475635004797253,0.20258915619782686,0.9061824895561661,0.43390759082251107,22336353,1676049,1676049,0.1,0.10000005966412677,post_sampling_replay_class_weights_v1,,0.01522186728039563,0.1,,,0.01947229254480353,0.5077285770137677,32.847481244561514,0.5555555923852659,4.999997016795442,balanced
2022,0.8551787909978977,0.1506370935881343,0.8031157010327323,0.2536905070179303,0.8545303101143726,0.13288089985457496,0.7322684402769449,0.22494264230569558,0.8826780621231184,0.3486415982374749,27923184,1677634,1677634,0.1,0.09999976156897154,post_sampling_replay_class_weights_v1,,0.030648505860751102,0.1,,,0.01862187349408291,0.5158087680506265,16.314008985355038,0.5555554083759473,5.000011921579848,balanced
