year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size,replay_target_positive_rate,replay_actual_positive_rate,weight_policy,current_origin_weight,year_positive_rate,target_positive_rate,replay_multiplier_unclipped,replay_multiplier,replay_pool_positive_rate,current_class_weight_0,current_class_weight_1,replay_class_weight_0,replay_class_weight_1,replay_weight_fallback
2017,0.8111441304113495,0.07343875299596526,0.7943661971830986,0.1344478685705502,0.8156889130212391,0.06751993682729916,0.686673916680609,0.12295029788317588,0.8293018208671464,0.18669435135537543,0,2787763,0,0.1,,post_sampling_replay_class_weights_v1,,0.01846462226799368,0.1,,,,0.509405989171098,27.07881010199126,,,no_replay
2018,0.8724293248933819,0.11864573248586381,0.8105404416249847,0.2069922413514936,0.8628398473193601,0.11478293846850737,0.7740560508649167,0.19992018604907183,0.904749895766725,0.42659277679423724,5575527,2793381,2793381,0.1,0.036854979682327614,post_sampling_replay_class_weights_v1,,0.02054105759293129,0.1,,,0.01846462226799368,0.5104859206974264,24.34149253211105,0.5191326222452833,13.566687712481787,balanced
2019,0.89613208224317,0.13552466496470192,0.7675678542073586,0.23037368613017672,0.9032176376308045,0.12753636166894278,0.7352751366002668,0.21736918419780724,0.9029317223655036,0.42814076232447,11162289,2793350,2793350,0.1,0.07793795979737592,post_sampling_replay_class_weights_v1,,0.020252918493400666,0.1,,,0.019503884911060806,0.5103357891417533,24.687799941668803,0.5422628610653188,6.415359104856046,balanced
2020,0.9089375435245571,0.139572453494254,0.7528558389777585,0.23548768558768243,0.9104550737904361,0.12598112672633754,0.7229246072324997,0.2145700115197042,0.9056896935582772,0.46165618484962667,16748990,2793681,2793681,0.1,0.09999996420493248,post_sampling_replay_class_weights_v1,,0.01862864467549361,0.1,,,0.019753728433774216,0.509491129211395,26.840385262045444,0.5555555334598358,5.000001789754016,balanced
2021,0.8873798044007417,0.099853515625,0.7983584581736083,0.17750575833553384,0.8822621323566998,0.09563858661819269,0.7757915467353431,0.17028469455051293,0.9040970014335268,0.43004317025587835,22336353,2793415,2793415,0.1,0.1000001789923803,post_sampling_replay_class_weights_v1,,0.01522186728039563,0.1,,,0.01947229254480353,0.5077285770137677,32.847481244561514,0.5555556660447012,4.999991050397004,balanced
2022,0.8450793939181519,0.14470729702204935,0.8257307894276212,0.24625841107103147,0.842317469422715,0.12637733200878576,0.7559559504988279,0.21655240266737463,0.886300631017026,0.35538887163612365,27923184,2796058,2796058,0.1,0.10000007152927443,post_sampling_replay_class_weights_v1,,0.030648505860751102,0.1,,,0.01862187349408291,0.5158087680506265,16.314008985355038,0.5555555997094321,4.999996423538837,balanced
