year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size
2017,0.8114606564855387,0.07454837851242738,0.7718734552644587,0.13596509969500126,0.8082011706765517,0.06974175945952142,0.7247637201175443,0.12723964360908546,0.8435113437246621,0.18696855225055314,0,1136835,0
2018,0.8678975104743789,0.1117535169696366,0.8151935072299404,0.1965608369527366,0.8629443255063665,0.12523714390672255,0.8229283777527941,0.2173907346666026,0.9202513863751562,0.4921522344544914,5684177,1138731,1138731
2019,0.8489155446937016,0.09867915388341676,0.800188550777772,0.17569199277820582,0.8524615873040159,0.09913002450567386,0.7819086317548324,0.17595282857631175,0.8979159236641284,0.4236735959341258,11377832,1138663,1138663
2020,0.8724237028992354,0.10916734438220126,0.8045098787376807,0.19224777584176647,0.8760898880873578,0.12507154480668875,0.7858477594048584,0.21579780513426247,0.9151664381232599,0.47202461087182485,17071151,1138824,1138824
2021,0.9265919689635628,0.14249907707851633,0.7608497688840732,0.24004102146353526,0.9120974095007917,0.12998786437027332,0.7078027219815325,0.21963904995993971,0.9062031825950319,0.42784271862636275,22765273,1138687,1138687
2022,0.80049307285283,0.11534045656243859,0.8523224365004703,0.20318493076283178,0.7844629359759802,0.10879886466262417,0.8545588123527474,0.19302286324113838,0.8997116761287993,0.38165742426451266,28458710,1139791,1139791
