year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size
2017,0.7812849599862918,0.06810209486897642,0.8183940242763772,0.12574075910271368,0.7792391445067753,0.06413966145289542,0.7684457151933921,0.11839710232713234,0.8500779592718766,0.19379382336432466,0,2842088,0
2018,0.8507292767124106,0.10147765884508157,0.8314165721576411,0.1808783985658799,0.8457262221365562,0.11500323345548609,0.8467693935586271,0.20250361783056692,0.9238057680396676,0.5104444834086062,5684177,2846827,2846827
2019,0.8400286370744376,0.0951749033963799,0.8170097243317795,0.17048921725603347,0.8457119688490917,0.09695214453178871,0.800896213876125,0.17296596859712215,0.9023565376912291,0.42840546071152863,11377832,2846659,2846659
2020,0.8791826026909856,0.11198140171598313,0.7795501288935628,0.19583180884627208,0.8823727836041975,0.12858479726128005,0.7654338398617918,0.22018143924219452,0.9118119786077441,0.47576106164143683,17071151,2847061,2847061
2021,0.915800772011704,0.12914931880520775,0.7880649660530472,0.22192862719256246,0.8979708903454764,0.11745897725149315,0.7427246072381952,0.20283965962329095,0.9079272419277656,0.4416675396435492,22765273,2846718,2846718
2022,0.7706153145620557,0.10369763209637499,0.8747530573847601,0.1854152114052202,0.7497621480268412,0.09631930563304074,0.8703924201352824,0.1734448673808346,0.896542023364788,0.39154091149490616,28458710,2849477,2849477
