year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size
2017,0.8191462439335331,0.07486136349763109,0.7743079164643031,0.13652341826620482,0.8258001054478781,0.07361261066724249,0.712941274887067,0.13344659396065106,0.8442833235215892,0.18328410846983104,0,1672658,0
2018,0.8452570558760155,0.10115309894010227,0.8284738318897158,0.18029317505167541,0.8385498170128508,0.10098785118717821,0.7963272120200334,0.1792444533280032,0.9001439998964071,0.4247258597318936,5575527,1676028,1676028
2019,0.8893305727297738,0.12908489053110186,0.7768389793808055,0.2213832264369307,0.8935578040728117,0.11837196002069773,0.7480101535946306,0.20439809780212675,0.9041140979977392,0.42112648430110655,11162289,1676010,1676010
2020,0.8757571326581073,0.11115138016697747,0.8102992746313109,0.19548715333711916,0.876549850814817,0.0977634720226147,0.7651761643580924,0.1733754607688257,0.9038276102693152,0.4587496953955351,16748990,1676208,1676208
2021,0.9099963825646418,0.12113259493154337,0.7853648785306084,0.2098920040916826,0.9001422640669593,0.10860260605352343,0.7508458314396809,0.18975847876718885,0.8996195829567684,0.43421925812930484,22336353,1676049,1676049
2022,0.8161445506495216,0.1274804533449977,0.8553299492385786,0.2218898973837744,0.81049587653574,0.1112061818817928,0.7971160660742518,0.195182347287484,0.8860688684061926,0.35336136721166445,27923184,1677634,1677634
