year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc
2017,0.7620302080861594,0.054310546375691646,0.7243127731908694,0.1010445525335328,0.765274597291406,0.05489114564744817,0.7076292454408566,0.10187945248375577,0.8039467562957131,0.08071687174215186
2018,0.8628855140061452,0.10769918391638215,0.7790045138465292,0.18923604496094495,0.8632117979922528,0.1120335925151278,0.747735587681597,0.19486975357784236,0.8826649838203712,0.3665309976699629
2019,0.8360771410533694,0.08753002408093166,0.7526845607925973,0.15682302811117782,0.8470194738092129,0.08525836602256767,0.7574323452222175,0.15326487705292666,0.8779915142546995,0.35723736524222877
2020,0.8420333527640856,0.08295371271111264,0.7438920113368881,0.14926267960708375,0.8485577717065621,0.07952076143279943,0.7518360137584829,0.14382891694824826,0.8831300670404113,0.40393058962135786
2021,0.9238301641843113,0.12843243809498867,0.6919874885350767,0.21665402655160482,0.9138630002540149,0.11696051227321239,0.6917638741604807,0.20009055854171534,0.8760168141399403,0.39040852059901315
2022,0.7635691033590862,0.09891150155624256,0.8278954431413734,0.17671076351159917,0.7575843060832393,0.08644451003721544,0.7743553399116829,0.15552690432587946,0.8507183783094603,0.2924021488694794
