year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc
2017,0.7718037816234332,0.054895664668766844,0.7014264919941776,0.10182241298918272,0.7809066851995402,0.05640100571810641,0.6772318628475852,0.10412989876974216,0.7987948804026036,0.07991025721993714
2018,0.8739737381466107,0.11400525634159149,0.7585804281718612,0.1982204331432943,0.8741372926220093,0.11878979787590574,0.7302241324192804,0.20433864274532218,0.8796236778109521,0.36123434088836176
2019,0.8530733693692533,0.09455959587860321,0.7294488773427352,0.16741670334038414,0.8608329611855058,0.0909419827182565,0.7352662823711607,0.16186372460817275,0.8697761031453675,0.34968744266369234
2020,0.8542377375497768,0.08678606733732627,0.7169084446152368,0.1548291387430753,0.8626479937166304,0.0860996579358346,0.7405531024866372,0.15426397118624374,0.8838713864168513,0.3969961653687879
2021,0.8940427734744407,0.09718321047280122,0.7192357436801882,0.17122982826911504,0.8899103271231951,0.09560396679090921,0.7175680452456699,0.16872777358893828,0.8796684173334955,0.3724424653109733
2022,0.7599865817391847,0.09700417845514184,0.8222008285197503,0.1735345549480321,0.754774712762898,0.08529643840237078,0.7720111214087118,0.15362001258380162,0.8434219939280879,0.2788048201641005
