year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size
2017,0.8177668317655634,0.07563265784146235,0.7903836813987373,0.1380547128964174,0.8278110676135582,0.07234318913842887,0.6895599799230383,0.13094831489233263,0.8400197544027005,0.19236107926628143,0,2787824,0
2018,0.8940611336672271,0.13677599122967293,0.7827689572840237,0.2328630051405152,0.8891056580687675,0.1350538663493747,0.7418392356054417,0.228507344292787,0.9022059581309335,0.4308704553531362,5575648,2793403,2793403
2019,0.8921133513437368,0.13186819797072638,0.7749918247942942,0.2253859974245419,0.8973379365666067,0.12270473645346179,0.7506776233704772,0.21093098320821094,0.9046413301285973,0.4318125855157572,11162455,2793385,2793385
2020,0.884765915833362,0.11755386610173094,0.7970024499207379,0.20488780764908554,0.8835061169570685,0.10208224653849296,0.7549502649437575,0.17984619728602985,0.9055692262386044,0.46687348453203203,16749226,2793696,2793696
2021,0.9106629758603006,0.12106603119171687,0.777803908656899,0.20952003864397653,0.9046726311476764,0.11430309944856437,0.758874917941726,0.1986805748357329,0.9059839120489896,0.43997680704100883,22336618,2793427,2793427
2022,0.8231706270296563,0.1304477552563006,0.8417994048660948,0.22589079658931138,0.8190936886349224,0.11410991079368497,0.7799978193316252,0.1990934170107809,0.8823941702751981,0.3488122725343753,27923473,2796040,2796040
