cube,cube_idx,dropped,dem_mean,forest_frac,ndvi_mean,ndvi_forest_mean
mc_-0.04_46.69_1.2_20230627_0,20,False,167.37915757577866,0.6273193359375,0.6682436988493615,0.8328452512724743
mc_-0.43_43.97_1.2_20230627_0,21,False,73.02182420506142,0.9853515625,0.7658091088922013,0.7660720758084328
mc_-0.31_47.71_1.2_20230627_0,22,False,40.447114988579415,0.55206298828125,0.7602017806508093,0.8323302237910619
mc_-0.30_44.47_1.3_20230909_0,23,False,103.89506045728922,0.8621826171875,0.759289763940719,0.7785930174515528
mc_-0.31_44.34_1.2_20230627_0,24,False,85.64565992727876,0.92010498046875,0.7108825489781564,0.7202483907164738
mc_-0.02_48.02_1.2_20230627_0,25,False,90.1302631739527,0.03338623046875,0.5826464722567182,0.7651336275020751
mc_-0.50_46.59_1.2_20230627_0,26,True,203.5980175929144,0.0648193359375,0.598680293372825,0.8097500321746295
mc_-0.24_47.97_1.2_20230627_0,27,True,75.28130292729475,0.00775146484375,0.5912122725740767,0.7479342800853276
mc_-0.50_44.94_1.2_20230627_0,28,True,9.58377159047086,0.02899169921875,0.5116472509283283,0.8234317004456491
mc_-0.30_44.09_1.2_20230627_0,29,False,93.39117094129324,0.84613037109375,0.6849051719605659,0.6957555485740017
mc_-0.50_44.84_1.3_20230909_0,30,False,69.6255649314262,0.08917236328125,0.5178642194569401,0.7991152582577967
mc_-0.51_44.34_1.3_20230909_0,31,False,83.64499792736024,0.4827880859375,0.6859158151270651,0.6380019295873621
mc_-0.53_47.59_1.2_20230627_0,32,True,24.518304603523575,0.0277099609375,0.6101149097282961,0.8255605396824233
mc_-0.51_48.96_1.2_20230627_0,33,False,122.54836133529898,0.22650146484375,0.6359770854394572,0.8319463071245617
mc_-0.31_48.81_1.3_20230909_0,34,False,166.58207230828702,0.4146728515625,0.7361843403185858,0.8516736799310339
mc_-0.53_40.82_1.2_20230627_0,35,False,971.6801556162536,0.810302734375,0.5177493498627993,0.5504927520303909
mc_-0.57_45.68_1.2_20230627_0,36,False,8.310577622352866,0.490478515625,0.7509127597997346,0.826014162997403
mc_-0.66_44.59_1.2_20230627_0,37,False,70.99575213668868,0.7200927734375,0.7278239532528814,0.7084685654198087
mc_-0.60_39.90_1.2_20230627_0,38,False,606.504420986399,0.73779296875,0.5252489135825965,0.5682201736449167
mc_-0.80_46.22_1.2_20230627_0,39,False,32.83548557234462,0.55816650390625,0.6307038104496787,0.837305556334585
mc_-0.60_51.09_1.3_20230909_0,40,False,63.15920420340262,0.55963134765625,0.7540353117405441,0.8113681580997969
mc_-0.79_51.83_1.3_20230909_0,41,True,83.24204988824204,0.00347900390625,0.5977090693376192,0.768882262988847
mc_-0.62_46.72_1.2_20230627_0,42,True,168.7047535525635,0.00836181640625,0.5953696834538967,0.7303290207651276
mc_-0.79_45.02_1.3_20230909_0,43,False,22.835033761919476,0.56622314453125,0.6887714323930987,0.81266953214094
mc_-0.87_45.20_1.3_20230909_0,44,False,30.71712217933964,0.47674560546875,0.7530145936239546,0.7756489307125971
mc_-0.61_48.71_1.3_20230909_0,45,False,265.2684053471312,0.35150146484375,0.7575374480905911,0.8423427581451325
mc_-0.58_45.84_1.2_20230627_0,46,False,47.3754178507952,0.48333740234375,0.6902124885223512,0.8297439829547302
mc_-0.68_44.46_1.2_20230627_0,47,False,67.02400603052229,0.9241943359375,0.7409321939550763,0.74077934735276
mc_-0.81_48.97_1.2_20230627_0,48,False,169.0435642800294,0.05877685546875,0.6463999834245948,0.833798318466434
mc_-0.74_43.34_1.2_20230627_0,49,False,205.47010579053313,0.64691162109375,0.7897672269955455,0.8347907543717007
mc_-0.75_44.59_1.2_20230627_0,50,False,76.33419051161036,0.86566162109375,0.6993785612404387,0.7237971703174974
mc_-0.80_39.98_1.2_20230627_0,51,False,1249.2056409865618,0.87396240234375,0.5604155122689717,0.5898825443846306
mc_-0.86_43.65_1.2_20230627_0,52,False,33.65280179248657,0.58984375,0.7747687267279857,0.8359241331097406
mc_-0.88_43.22_1.3_20230909_0,53,False,208.01081640645862,0.350830078125,0.6915240090605762,0.8292858688299001
mc_-0.68_49.24_1.2_20230627_0,54,False,68.26391321583651,0.05157470703125,0.6523817816123255,0.8177102837875379
mc_-0.71_47.82_1.3_20230909_0,55,True,49.636204790789634,0.01666259765625,0.5618868580873987,0.8227872353958936
