year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size,confidently_correct_target_size,confidently_correct_used_size,random_target_size,random_used_size,threshold_mean,weight_policy,year_positive_rate,replay_actual_positive_rate,replay_pool_positive_rate,current_class_weight_0,current_class_weight_1,replay_class_weight_0,replay_class_weight_1,replay_weight_fallback
2017,0.8111441304113495,0.07343875299596526,0.7943661971830986,0.1344478685705502,0.8156889130212391,0.06751993682729916,0.686673916680609,0.12295029788317588,0.8293018208671464,0.18669435135537543,0,2787763,0,0,0,0,0,,post_sampling_replay_class_weights_v1,0.01846462226799368,,,0.509405989171098,27.07881010199126,,,no_replay
2018,0.8740392019563389,0.1199804878300583,0.810165740079123,0.209008170546243,0.8668542409453995,0.117204575159854,0.7676268958903136,0.20335936764844265,0.9018357656516612,0.4274669812717938,5575527,2793381,2793381,558676,558676,2234705,2234705,0.9050118327140808,post_sampling_replay_class_weights_v1,0.02054105759293129,0.017256865425804787,0.01846462226799368,0.5104859206974264,24.34149253211105,0.5087799470780744,28.973975728658854,balanced
2019,0.8711692284945981,0.11472327798215483,0.7981828948182453,0.20061241965740484,0.8784157023610479,0.10573990923715994,0.7578625822828379,0.18558612660735074,0.8997149165307927,0.42174731762891604,11162289,2793350,2793350,558670,558670,2234680,2234680,0.9325396418571472,post_sampling_replay_class_weights_v1,0.020252918493400666,0.01790574041920991,0.019503884911060806,0.5103357891417533,24.687799941668803,0.5091161007431471,27.924005838015074,balanced
2020,0.8842661556086476,0.11751436007771503,0.8007686025844262,0.20495166245974947,0.8878964181400375,0.10610143455960842,0.7576926652412382,0.18613759634598914,0.9058346364197424,0.4655708284940249,16748990,2793681,2793681,558736,558736,2234945,2234945,0.8817272981007894,post_sampling_replay_class_weights_v1,0.01862864467549361,0.018080446550626218,0.019753728433774216,0.509491129211395,26.840385262045444,0.5092066842375792,27.65418423709687,balanced
2021,0.8939450647424273,0.10543560237919372,0.7972883986735966,0.18624204626454266,0.8882790609156018,0.09911664600916799,0.7632176942887441,0.17544837193104648,0.9023105171989846,0.4300441019683193,22336353,2793415,2793415,558683,558683,2234732,2234732,0.9043235629796982,post_sampling_replay_class_weights_v1,0.01522186728039563,0.01777859716511868,0.01947229254480353,0.5077285770137677,32.847481244561514,0.509050198414434,28.123703763365082,balanced
2022,0.8457049174230291,0.14532864162828155,0.826547639885641,0.24719410902491798,0.8418357765039153,0.12638522547225917,0.7588453360955133,0.21668216861186892,0.88665386518213,0.35242704045447787,27923184,2796058,2796058,559211,559211,2236847,2236847,0.9191917419433594,post_sampling_replay_class_weights_v1,0.030648505860751102,0.01699428266509493,0.01862187349408291,0.5158087680506265,16.314008985355038,0.5086440406019048,29.421659616558284,balanced
