year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,replay_pool_size,replay_target_size,replay_used_size,replay_target_positive_rate,replay_actual_positive_rate,weight_policy,current_origin_weight,year_positive_rate,target_positive_rate,replay_multiplier_unclipped,replay_multiplier,replay_pool_positive_rate,current_class_weight_0,current_class_weight_1,replay_class_weight_0,replay_class_weight_1,replay_weight_fallback
2017,0.8111441304113495,0.07343875299596526,0.7943661971830986,0.1344478685705502,0.8156889130212391,0.06751993682729916,0.686673916680609,0.12295029788317588,0.8293018208671464,0.18669435135537543,0,2230210,0,0.1,,post_sampling_replay_class_weights_v1,,0.01846462226799368,0.1,,,,0.509405989171098,27.07881010199126,,,no_replay
2018,0.8691197154988882,0.11665719356591972,0.8173373533871277,0.20417310176765285,0.8611601715534013,0.11368298295484126,0.7756189393670302,0.19830087499035104,0.9025644222169324,0.4266088742213622,5575527,2234704,2234704,0.1,0.046068741095017504,post_sampling_replay_class_weights_v1,,0.02054105759293129,0.1,,,0.01846462226799368,0.5104859206974264,24.34149253211105,0.5241467824148565,10.853346284604177,balanced
2019,0.8679938303481787,0.11287594311310413,0.8044402414558053,0.19797307070326986,0.8774491684977594,0.10721247563352826,0.7785139611926172,0.18846995104676595,0.9085177885388898,0.43196693759273275,11162289,2234680,2234680,0.1,0.09742244974671989,post_sampling_replay_class_weights_v1,,0.020252918493400666,0.1,,,0.019503884911060806,0.5103357891417533,24.687799941668803,0.5539690189055674,5.132287283884836,balanced
2020,0.877665725316218,0.11233988575740911,0.8066291972906758,0.19721366810657684,0.8772584214524676,0.09775622821544513,0.7600167332899507,0.1732308490970828,0.903786358684271,0.4652760052097663,16748990,2234945,2234945,0.1,0.09999977628084808,post_sampling_replay_class_weights_v1,,0.01862864467549361,0.1,,,0.019753728433774216,0.509491129211395,26.840385262045444,0.5555554174573479,5.000011185982621,balanced
2021,0.9000150532564883,0.11054438272752244,0.7902918557889043,0.19395828373123236,0.8914774465448077,0.10169845656129946,0.7619552593041459,0.17944616555570753,0.9042876657898439,0.4306449783750285,22336353,2234732,2234732,0.1,0.09999991050380985,post_sampling_replay_class_weights_v1,,0.01522186728039563,0.1,,,0.01947229254480353,0.5077285770137677,32.847481244561514,0.5555555003109992,5.000004474813512,balanced
2022,0.8403253795164478,0.14151938002982994,0.8309761362973336,0.24185042635984721,0.8355250492104715,0.12227026459287009,0.7615711715640844,0.2107108918955609,0.8846574791903552,0.3492682318976432,27923184,2236846,2236846,0.1,0.10000017882321804,post_sampling_replay_class_weights_v1,,0.030648505860751102,0.1,,,0.01862187349408291,0.5158087680506265,16.314008985355038,0.5555556659402799,4.999991058855087,balanced
