year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc
2017,0.7836300664106695,0.058281993370148326,0.6767635158638619,0.10732159097425,0.7957160990624322,0.06433968118807594,0.7081248510841077,0.1179614733276884,0.8247715529941181,0.13287663371853184
2018,0.868359076902271,0.10588949003974199,0.7577969946129856,0.18581450269071254,0.8686013417438999,0.12800580267743106,0.805303882018385,0.22089896099302037,0.9114296435716072,0.45456025071868134
2019,0.8538887422257562,0.09568049458539918,0.7408736186036767,0.1694741634418393,0.8675941048895145,0.10311029371991129,0.723882580792162,0.1805087995909149,0.8727540553581811,0.365652988317936
2020,0.8412448837590765,0.08429207558041223,0.7515285752840777,0.1515825276706533,0.8567792014282228,0.10610583311846725,0.7544688502626662,0.1860467138180917,0.8858397854276872,0.42466055409961423
2021,0.9055839205738115,0.10942933930338258,0.7279517711203071,0.1902581282687812,0.8957123299196158,0.112954046349215,0.724782285239158,0.19544834992358845,0.8888123619052817,0.3858578178441694
2022,0.7915698579827354,0.10519668129886775,0.7972248353715898,0.18586748073018977,0.7789738091544544,0.1030921937126348,0.8217262432548831,0.18320041569708334,0.8767626853436149,0.3253923146715174
