year,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc
2017,0.7954523465656428,0.06059198278933925,0.6655875036581796,0.11107244784274224,0.8108572503509937,0.06685123805810099,0.6807767144502244,0.12174709639850444,0.8184288599869578,0.11680327897892936
2018,0.8591908250476004,0.10001160927813509,0.7632429942146344,0.17684970300261432,0.8608403548977371,0.12130952796897383,0.8034911399100767,0.21079381599774497,0.9065273395701676,0.4307768883671845
2019,0.8047950827803726,0.07060752649741507,0.7156474223564533,0.12853361218393164,0.8228513045466608,0.0762985069698133,0.7014268366727383,0.13762653055906124,0.8431908760489459,0.16608504407213195
2020,0.788321780430413,0.062369747564304356,0.7282845390757319,0.11489958032142812,0.8070811834189221,0.07791855305963201,0.7287663505270952,0.14078463424601553,0.8463372628555628,0.1874708797629827
2021,0.8559810464087665,0.06895497933090186,0.6762027709260241,0.12514812622327462,0.8574808484346109,0.07765896998811922,0.6578279513433097,0.13891814972926023,0.8544955158931926,0.1769063665092232
2022,0.7356396803848381,0.0850671743079848,0.8055503292568204,0.15388399621265303,0.730117077263658,0.08607740580253234,0.8263369898411572,0.15591368295766603,0.8445432947758666,0.16871508082318282
